Fecha,Region,Estado,Municipio,Marca,Estacion,Permiso CRE,Direccion,Regular,Premium,Diesel
2026-08-24,Sur,Chiapas,La Trinitaria,,SERVICIO LAZARO CARDENAS SA DE CV,PL/4447/EXP/ES/2015,,23.29,27.59,26.89
2026-08-24,Sur,Chiapas,Comitán de Domínguez,,GRUPO AMAREL SA DE CV,PL/4446/EXP/ES/2015,,23.99,28.79,
2026-08-24,Noreste,Coahuila,Zaragoza,,GERARDO XAVIER DE HOYOS PERALES,PL/4445/EXP/ES/2015,,23.98,27.79,26.99
2026-08-24,Occidente,Jalisco,Juanacatlán,,GASOLINERA JUANACATLAN SA DE CV,PL/4444/EXP/ES/2015,,23.99,29.46,27.00
2026-08-24,Occidente,Jalisco,San Martín Hidalgo,,MARIA ENGRACIA ROSAS ZEPEDA,PL/4443/EXP/ES/2015,,24.00,29.70,27.00
2026-08-24,Sur,Chiapas,La Trinitaria,,SERVICIO LAZARO CARDENAS SA DE CV,PL/4442/EXP/ES/2015,,23.29,27.59,26.89
2026-08-24,Norte,Durango,Lerdo,,GASOLINERA LA GOMA S DE RL DE CV,PL/4441/EXP/ES/2015,,23.99,29.09,26.99
2026-08-24,Sur,Chiapas,Villa Corzo,,GRUPO CHANONA ESPINOSA SA DE CV,PL/4440/EXP/ES/2015,,24.00,28.50,27.00
2026-08-24,Noreste,Nuevo León,Monterrey,,PETROMAX SA DE CV,PL/444/EXP/ES/2015,,24.49,29.99,
2026-08-24,Occidente,Colima,No especificado,,SERVICIO ARMERIA SA DE CV,PL/4439/EXP/ES/2015,,23.95,29.15,27.00
2026-08-24,Occidente,Colima,Colima,,GASCOL DE OCCIDENTE SA DE CV,PL/4438/EXP/ES/2015,,23.99,29.50,27.00
2026-08-24,Occidente,Colima,Villa de Álvarez,,GRUPO DIAMANTE DE COLIMA SA DE CV,PL/4437/EXP/ES/2015,,22.69,27.99,26.99
2026-08-24,Occidente,Colima,Villa de Álvarez,,MAGNOGAS SA DE CV,PL/4436/EXP/ES/2015,,22.66,28.39,27.00
2026-08-24,Occidente,Colima,No especificado,,MULTISERVICIOS ENTRONQUE PUERTA DE CALERAS MADRID SA DE CV,PL/4435/EXP/ES/2015,,23.99,28.55,27.00
2026-08-24,Noreste,Nuevo León,Sabinas Hidalgo,,RODOLFO FLORES GARCIA,PL/4434/EXP/ES/2015,,24.99,30.49,
2026-08-24,Noreste,Nuevo León,Sabinas Hidalgo,,SERVICIO FLORES GARCIA SA DE CV,PL/4433/EXP/ES/2015,,24.99,30.49,
2026-08-24,Norte,Chihuahua,Chihuahua,,SERVICIO GOEL SA DE CV,PL/4432/EXP/ES/2015,,22.98,27.08,
2026-08-24,Norte,Chihuahua,Nuevo Casas Grandes,,SERVICIO FAMBA SA DE CV,PL/4431/EXP/ES/2015,,23.99,27.89,26.99
2026-08-24,Norte,Chihuahua,Cuauhtémoc,,SOCORRO PARRA MALDONADO,PL/4430/EXP/ES/2015,,23.90,27.70,27.00
2026-08-24,Noreste,Tamaulipas,Reynosa,,PETROMAX SA DE CV,PL/443/EXP/ES/2015,,21.29,24.99,
2026-08-24,Noroeste,Sinaloa,El Fuerte,,GRUPO VEGA CERECER SA DE CV,PL/4429/EXP/ES/2015,,23.99,,27.00
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4428/EXP/ES/2015,,24.49,29.79,
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4427/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4426/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4425/EXP/ES/2015,,24.49,29.79,
2026-08-24,Centro,Querétaro,San Juan del Río,,ESTACIONES DE SERVICIO SA DE CV,PL/4424/EXP/ES/2015,,24.49,29.79,
2026-08-24,Centro,Querétaro,El Marqués,,ESTACIONES DE SERVICIO SA DE CV,PL/4423/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4422/EXP/ES/2015,,24.49,29.79,
2026-08-24,Occidente,Guanajuato,Salamanca,,ESTACIONES DE SERVICIO SA DE CV,PL/4421/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Occidente,Guanajuato,Irapuato,,ESTACIONES DE SERVICIO SA DE CV,PL/4420/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Noreste,Tamaulipas,Reynosa,,PETROMAX SA DE CV,PL/442/EXP/ES/2015,,21.29,24.99,
2026-08-24,Centro,Querétaro,El Marqués,,ESTACIONES DE SERVICIO SA DE CV,PL/4419/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Centro,Hidalgo,Zempoala,,ESTACIONES DE SERVICIO SA DE CV,PL/4418/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4417/EXP/ES/2015,,24.49,29.79,27.00
2026-08-24,Centro,Querétaro,Querétaro,,ESTACIONES DE SERVICIO SA DE CV,PL/4416/EXP/ES/2015,,24.49,29.79,
2026-08-24,Norte,Chihuahua,Urique,,UNION DE EJIDOS DE PRODUCCION Y COMERCIALIZACION AGROPECUARIA Y FORESTAL ZONA URIQUE SIN TIPO DE SOCIEDAD,PL/4415/EXP/ES/2015,,27.00,,27.00
2026-08-24,Noroeste,Sinaloa,Ahome,,GASOLINERA TOPOLOBAMPO SA DE CV,PL/4414/EXP/ES/2015,,23.99,,27.00
2026-08-24,Noreste,Coahuila,San Pedro,,ESTACION DE SERVICIOS XL SA DE CV,PL/4413/EXP/ES/2015,,23.99,28.99,26.99
2026-08-24,Noreste,Coahuila,Francisco I. Madero,,JOSE LUIS MARRUFO LOPEZ,PL/4412/EXP/ES/2015,,23.99,28.99,26.99
2026-08-24,Noreste,Coahuila,Francisco I. Madero,,JOSE LUIS MARRUFO LOPEZ,PL/4411/EXP/ES/2015,,23.99,28.99,26.99
2026-08-24,Noreste,San Luis Potosí,San Vicente Tancuayalab,,SILBEN SA DE CV,PL/4410/EXP/ES/2015,,23.98,,26.98
2026-08-24,Noreste,Nuevo León,San Nicolás de los Garza,,PETROMAX SA DE CV,PL/441/EXP/ES/2015,,24.49,29.99,26.99
2026-08-24,Noreste,San Luis Potosí,Villa Hidalgo,,COMBURED SA DE CV,PL/4409/EXP/ES/2015,,24.00,,27.00
2026-08-24,Noreste,San Luis Potosí,Tamazunchale,,SILBEN SA DE CV,PL/4408/EXP/ES/2015,,23.98,27.78,27.00
2026-08-24,Noroeste,Sonora,Puerto Peñasco,,OPERADORA RIO COLORADO S DE RL DE CV,PL/4407/EXP/ES/2015,,23.47,28.39,26.47
2026-08-24,Noroeste,Sonora,Puerto Peñasco,,OPERADORA RIO COLORADO S DE RL DE CV,PL/4406/EXP/ES/2015,,23.47,28.41,26.45
2026-08-24,Occidente,Colima,Colima,,AUTO SERVICIOS COSTEÑO SA DE CV,PL/4405/EXP/ES/2015,,23.99,28.99,26.99
2026-08-24,Norte,Chihuahua,Ojinaga,,SERVICIO ROHANA SA DE CV,PL/4404/EXP/ES/2015,,19.98,24.49,
2026-08-24,Occidente,Zacatecas,Fresnillo,,SERVICIO ATOCHA SA DE CV,PL/4402/EXP/ES/2015,,24.00,28.60,27.00
2026-08-24,Centro,México,Tepotzotlán,,SERVI BOULEVARD SA DE CV,PL/4401/EXP/ES/2015,,23.79,28.49,26.99
2026-08-24,Noroeste,Sonora,Cajeme,,RANCHO VIEJO SEMILLAS SA DE CV,PL/4400/EXP/ES/2015,,23.99,28.89,27.00
2026-08-24,Noreste,Nuevo León,Santiago,,PETROMAX SA DE CV,PL/440/EXP/ES/2015,,24.59,29.99,
2026-08-24,Centro,Puebla,Puebla,,COMBUSTIBLES RESURGIMIENTO SA DE CV,PL/4399/EXP/ES/2015,,23.59,24.80,27.00
2026-08-24,Noroeste,Sinaloa,Escuinapa,,SERVICIO LERMA DEL PACIFICO SA DE CV,PL/4398/EXP/ES/2015,,23.99,28.99,27.00
2026-08-24,Norte,Durango,Durango,,SUPER SERVICIO PRIMO DE VERDAD SA DE CV,PL/4397/EXP/ES/2015,,23.66,28.70,27.00
2026-08-24,Noreste,San Luis Potosí,San Luis Potosí,,ULTRA SERVICIO LOMAS SA DE CV,PL/4396/EXP/ES/2015,,23.99,27.99,27.00
2026-08-24,Noroeste,Baja California,Tijuana,,INMOBILIARIA RORIBE SA DE CV,PL/4395/EXP/ES/2015,,22.99,27.99,
2026-08-24,Centro,México,Tepotzotlán,,PORCLA SA DE CV,PL/4394/EXP/ES/2015,,23.79,28.49,26.99
2026-08-24,Noreste,San Luis Potosí,San Luis Potosí,,GUERRA MOTORS S DE RL DE CV,PL/4393/EXP/ES/2015,,23.99,28.59,27.19
2026-08-24,Centro,México,Ixtapaluca,,ADMINISTRADORA DE INMUEBLES IXTAPALUCA SA DE CV,PL/4392/EXP/ES/2015,,23.36,27.94,
2026-08-24,Occidente,Guanajuato,León,,OPERADORA LA HERRADURA SA DE CV,PL/4391/EXP/ES/2015,,23.89,29.79,26.99
2026-08-24,Occidente,Guanajuato,León,,COMBUSTIBLES DE LEON SA DE CV,PL/4390/EXP/ES/2015,,23.89,29.79,26.99
2026-08-24,Noreste,Nuevo León,Gral. Escobedo,,PETROMAX SA DE CV,PL/439/EXP/ES/2015,,24.49,29.99,27.99
2026-08-24,Noreste,San Luis Potosí,San Luis Potosí,,ULTRA SERVICIO COLINAS SA DE CV,PL/4389/EXP/ES/2015,,23.99,27.99,27.00
2026-08-24,Centro,Ciudad de México,Iztapalapa,,ABASTECEDORA SUZUKA SA DE CV,PL/4388/EXP/ES/2015,,23.39,27.70,26.99
2026-08-24,Occidente,Guanajuato,León,,SERVICENTRO DE LEON SA DE CV,PL/4387/EXP/ES/2015,,23.79,29.79,26.99
2026-08-24,Sur,Chiapas,Comitán de Domínguez,,COMBUSTIBLES Y LUBRICANTES VIRBE SA DE CV,PL/4386/EXP/ES/2015,,23.99,28.79,27.00
2026-08-24,Centro,México,Chalco,,ABASTECEDORA SUZUKA SA DE CV,PL/4385/EXP/ES/2015,,22.97,27.30,26.99
2026-08-24,Noreste,San Luis Potosí,San Martín Chalchicuautla,,SERVICIO SAN MARTIN VIC SA DE CV,PL/4384/EXP/ES/2015,,24.00,28.15,27.00
2026-08-24,Norte,Durango,Ocampo,,SERVICIO LLAZPE SA DE CV,PL/4383/EXP/ES/2015,,24.00,,27.47
2026-08-24,Noroeste,Sinaloa,Ahome,,CORPORATIVO DE COMBUSTIBLES SA DE CV,PL/4382/EXP/ES/2015,,24.00,28.99,27.00
2026-08-24,Noreste,Tamaulipas,El Mante,,GASOLINERIA SAN PEDRO SA DE CV,PL/4381/EXP/ES/2015,,23.40,27.50,26.95
2026-08-24,Noreste,Coahuila,Francisco I. Madero,,ESTACION DE SERVICIOS XL SA DE CV,PL/4380/EXP/ES/2015,,23.99,29.49,
2026-08-24,Noreste,Coahuila,Ramos Arizpe,,PETROMAX SA DE CV,PL/438/EXP/ES/2015,,24.49,29.99,
2026-08-24,Noroeste,Sonora,Magdalena,,SUPER SERVICIO RAMOS S DE RL DE CV,PL/4379/EXP/ES/2015,,23.99,29.99,
2026-08-24,Noreste,Tamaulipas,El Mante,,GASOLINERA SAN CRISTOBAL SA DE CV,PL/4378/EXP/ES/2015,,23.40,27.50,26.95
2026-08-24,Sur,Guerrero,Chilpancingo de los Bravo,,COMBUSTIBLES GASOSUR SA DE CV,PL/4377/EXP/ES/2015,,23.85,28.45,26.99
2026-08-24,Centro,Tlaxcala,Tetla de la Solidaridad,,SERVICIO SANTIAGO TETLA SA DE CV,PL/4376/EXP/ES/2015,,22.99,26.99,26.89
2026-08-24,Centro,Tlaxcala,Calpulalpan,,SUPER SERVICIO CALPULLI SA DE CV,PL/4375/EXP/ES/2015,,23.40,27.90,26.83
2026-08-24,Noroeste,Baja California,No especificado,,GRUPO EL REY CORPORATIVO S DE RL DE CV,PL/4374/EXP/ES/2015,,22.49,27.69,
2026-08-24,Sureste,Yucatán,Mérida,,GASOLINERA DE MERIDA SA DE CV,PL/4373/EXP/ES/2015,,24.39,27.94,
2026-08-24,Sur,Chiapas,Tuxtla Gutiérrez,,IVAN HUGO COMBUSTIBLES SA DE CV,PL/4372/EXP/ES/2015,,23.98,28.79,27.00
2026-08-24,Occidente,Guanajuato,San Luis de la Paz,,LUIS ARMANDO RUIZ GARCIA,PL/4371/EXP/ES/2015,,23.25,27.40,26.90
2026-08-24,Sureste,Campeche,Campeche,,GRUPO GASOLINERO ESTOL SA DE CV,PL/4370/EXP/ES/2015,,23.99,28.59,27.00
2026-08-24,Noreste,Nuevo León,Juárez,,PETROMAX SA DE CV,PL/437/EXP/ES/2015,,24.49,29.99,
2026-08-24,Centro,Tlaxcala,San José Chiapa,,MARIA DE LOS ANGELES DIAZ FLORES,PL/4369/EXP/ES/2015,,22.99,27.99,26.35
2026-08-24,Noreste,Tamaulipas,Victoria,,SUPER SERVICIO BUGAMBILIA SA DE CV,PL/4367/EXP/ES/2015,,23.29,27.69,
2026-08-24,Noreste,Tamaulipas,Güémez,,ESTACION DE SERVICIO SAN-ROB SA DE CV,PL/4366/EXP/ES/2015,,23.90,27.85,27.00
2026-08-24,Occidente,Michoacán,Morelia,,MULTISERVICIOS DE MORELIA SA DE CV,PL/4365/EXP/ES/2015,,23.88,28.99,
2026-08-24,Noreste,Coahuila,No especificado,,GASOLINERA FAZA SA DE CV,PL/4364/EXP/ES/2015,,23.99,28.69,
2026-08-24,Noreste,Tamaulipas,Victoria,,GASOLINERA LA LOMA SA DE CV,PL/4363/EXP/ES/2015,,23.99,27.69,
2026-08-24,Noreste,Tamaulipas,Victoria,,GASOLINERA CAMPESTRE SA DE CV,PL/4362/EXP/ES/2015,,23.69,27.69,
2026-08-24,Sur,Chiapas,Tapachula,,GASOLINERA LA CIBELES SA DE CV,PL/4361/EXP/ES/2015,,23.54,27.83,25.39
2026-08-24,Centro,Tlaxcala,Cuapiaxtla,,MARIA DE LOS ANGELES DIAZ FLORES,PL/4360/EXP/ES/2015,,22.99,27.69,26.19
2026-08-24,Noreste,Coahuila,Arteaga,,PETROMAX SA DE CV,PL/436/EXP/ES/2015,,23.99,29.99,27.99
2026-08-24,Noreste,Tamaulipas,Victoria,,SERVICIO TRECE Y CARRERA SA DE CV,PL/4359/EXP/ES/2015,,23.49,27.69,
2026-08-24,Noreste,Tamaulipas,Victoria,,SERVICIO TRECE Y CARRERA SA DE CV,PL/4358/EXP/ES/2015,,23.49,,
2026-08-24,Occidente,Zacatecas,Zacatecas,,ROBERTO PIMENTEL ALVAREZ,PL/4357/EXP/ES/2015,,23.99,29.29,27.00
2026-08-24,Noroeste,Sonora,Empalme,,SAMUEL MENDIVIL POMPOSO,PL/4356/EXP/ES/2015,,24.48,29.60,
2026-08-24,Centro,México,Ecatepec de Morelos,,GASOLINERA Y SERVICIOS CENTRAL SA DE CV,PL/4355/EXP/ES/2015,,22.89,28.39,26.99
2026-08-24,Occidente,Jalisco,Zapotlanejo,,ESTACION DE SERVICIO LA FAVORITA SA DE CV,PL/4354/EXP/ES/2015,,23.99,28.89,26.99
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVI LAS PLAYAS SA DE CV,PL/4353/EXP/ES/2015,,23.95,28.39,
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVI COPACABANA SA DE CV,PL/4352/EXP/ES/2015,,23.59,27.95,26.99
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVI BOULEVARD SA DE CV,PL/4351/EXP/ES/2015,,23.78,28.90,
2026-08-24,Occidente,Jalisco,Tototlán,,SERVICIO EL PIMO SA DE CV,PL/4350/EXP/ES/2015,,23.99,29.89,26.99
2026-08-24,Centro,México,Naucalpan de Juárez,,PETROMAX SA DE CV,PL/435/EXP/ES/2015,,23.99,,
2026-08-24,Sur,Guerrero,Chilpancingo de los Bravo,,COMBUSTIBLES GASOSUR SA DE CV,PL/4349/EXP/ES/2015,,23.85,28.25,26.99
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,COMBUSTIBLES DE LA BAHIA SA DE CV,PL/4348/EXP/ES/2015,,24.88,29.99,27.99
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,COMBUSTIBLES DE LA BAHIA SA DE CV,PL/4347/EXP/ES/2015,,24.88,29.99,
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,COMBUSTIBLES DE LA BAHIA SA DE CV,PL/4346/EXP/ES/2015,,24.88,29.99,27.99
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,COMBUSTIBLES DE LA BAHIA SA DE CV,PL/4345/EXP/ES/2015,,24.88,29.99,27.99
2026-08-24,Occidente,Zacatecas,Jerez,,GRUPO CORPORATIVO ALMA SA DE CV,PL/4344/EXP/ES/2015,,23.99,28.72,27.00
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,DISTRIBUIDORA Y COMERCIALIZADORA MERCANTIL DEL OCCIDENTE SA DE CV,PL/4343/EXP/ES/2015,,24.88,29.99,27.99
2026-08-24,Centro,Hidalgo,Zempoala,,GILBERTO VIVANCO PEREZ,PL/4342/EXP/ES/2015,,23.78,,26.99
2026-08-24,Sur,Guerrero,Florencio Villarreal,,COMBUSTIBLES GASOSUR SA DE CV,PL/4341/EXP/ES/2015,,23.95,29.39,26.99
2026-08-24,Noroeste,Baja California,Tijuana,,SERVICIOS CIMARRON SA DE CV,PL/4340/EXP/ES/2015,,22.29,27.99,25.29
2026-08-24,Noreste,Coahuila,Arteaga,,PETROMAX SA DE CV,PL/434/EXP/ES/2015,,24.49,29.99,
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO COSTERA SA DE CV,PL/4339/EXP/ES/2015,,23.95,28.39,
2026-08-24,Centro,México,Aculco,,MELITON ALCANTARA ANDRADE,PL/4338/EXP/ES/2015,,24.00,28.19,27.00
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO MAGALLANES SA DE CV,PL/4337/EXP/ES/2015,,23.74,28.39,
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,DISTRIBUIDORA Y COMERCIALIZADORA MERCANTIL DEL OCCIDENTE SA DE CV,PL/4336/EXP/ES/2015,,24.88,29.99,27.99
2026-08-24,Noreste,Tamaulipas,Nuevo Laredo,,COPAA ADMINISTRACION SA DE CV,PL/4335/EXP/ES/2015,,20.99,26.90,
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,ALCARAZ SOBERANIS SA DE CV,PL/4334/EXP/ES/2015,,23.78,28.29,
2026-08-24,Norte,Chihuahua,Chihuahua,,PRONTOGAS SA DE CV,PL/4333/EXP/ES/2015,,23.99,28.99,26.99
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,ARREDONDO VILLANUEVA HERMANOS SA,PL/4332/EXP/ES/2015,,23.78,28.90,26.99
2026-08-24,Occidente,Colima,Villa de Álvarez,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/4331/EXP/ES/2015,,23.99,29.99,27.00
2026-08-24,Norte,Chihuahua,Chihuahua,,PRONTOGAS SA DE CV,PL/4330/EXP/ES/2015,,23.99,28.99,26.99
2026-08-24,Noreste,Nuevo León,San Nicolás de los Garza,,PETROMAX SA DE CV,PL/433/EXP/ES/2015,,24.49,29.99,
2026-08-24,Norte,Chihuahua,Chihuahua,,PRONTOGAS SA DE CV,PL/4329/EXP/ES/2015,,23.99,28.99,
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO DIAMANTE SA DE CV,PL/4328/EXP/ES/2015,,23.34,28.25,
2026-08-24,Noroeste,Nayarit,Tepic,,GASOLINERAS REY NAYAR SA DE CV,PL/4327/EXP/ES/2015,,22.95,28.55,26.99
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO LIBERTADORES SA DE CV,PL/4326/EXP/ES/2015,,23.78,28.90,26.99
2026-08-24,Occidente,Zacatecas,Sombrerete,,ESTACION DE SERVICIO MEDINA GUERRA SA DE CV,PL/4325/EXP/ES/2015,,24.39,,27.49
2026-08-24,Occidente,Jalisco,Guadalajara,,ESTACION DE SERVICIO MONTE DE LA VIRGEN SA DE CV,PL/4324/EXP/ES/2015,,23.99,29.39,27.09
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVI LA VENTA SA DE CV,PL/4323/EXP/ES/2015,,23.78,28.90,26.99
2026-08-24,Noroeste,Baja California,Tijuana,,ESTACION PIRU SA DE CV,PL/4322/EXP/ES/2015,,22.99,28.29,
2026-08-24,Noroeste,Baja California,Tijuana,,ESTACION PIRU SA DE CV,PL/4321/EXP/ES/2015,,22.79,28.29,
2026-08-24,Norte,Chihuahua,Satevó,,AUTOSERVICIO SATEVO SA DE CV,PL/4320/EXP/ES/2015,,23.99,,27.00
2026-08-24,Noreste,Nuevo León,Guadalupe,,PETROMAX SA DE CV,PL/432/EXP/ES/2015,,24.49,29.99,
2026-08-24,Occidente,Colima,Colima,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/4319/EXP/ES/2015,,24.99,29.99,
2026-08-24,Centro,Querétaro,San Juan del Río,,MACRO COMBUSTIBLES SA DE CV,PL/4318/EXP/ES/2015,,23.50,28.30,27.00
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVI FER SA DE CV,PL/4317/EXP/ES/2015,,22.95,28.59,26.99
2026-08-24,Noroeste,Sinaloa,Guasave,,SERVICIOS CADIEZ SA DE CV,PL/4316/EXP/ES/2015,,23.99,28.68,26.99
2026-08-24,Centro,Querétaro,San Juan del Río,,ANELRO SA,PL/4315/EXP/ES/2015,,23.50,28.30,27.00
2026-08-24,Occidente,Zacatecas,Pinos,,FRAXER SA DE CV,PL/4314/EXP/ES/2015,,23.84,27.99,27.84
2026-08-24,Sur,Oaxaca,Santiago Pinotepa Nacional,,SERVICIO CIMOGUA SA DE CV,PL/4313/EXP/ES/2015,,23.99,30.19,27.99
2026-08-24,Noreste,Coahuila,San Juan de Sabinas,,GASOLINERA PASO DEL COYOTE SA DE CV,PL/4312/EXP/ES/2015,,23.99,29.00,28.00
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO CAYACO SA DE CV,PL/4311/EXP/ES/2015,,22.95,28.59,26.99
2026-08-24,Sureste,Yucatán,Izamal,,PETROQUIMICA DE LA PENINSULA SA DE CV,PL/4310/EXP/ES/2015,,24.39,28.04,27.00
2026-08-24,Centro,México,No especificado,,PETROMAX SA DE CV,PL/431/EXP/ES/2015,,23.99,29.99,
2026-08-24,Noroeste,Baja California,Tijuana,,AUTO SERVICIO CASA MAGNA SA DE CV,PL/4309/EXP/ES/2015,,23.89,28.99,26.89
2026-08-24,Noroeste,Sinaloa,Culiacán,,FAJA DE ORO ABASTOS SA DE CV,PL/4308/EXP/ES/2015,,23.25,29.99,26.99
2026-08-24,Norte,Chihuahua,Cusihuiriachi,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/4307/EXP/ES/2015,,23.99,27.49,27.00
2026-08-24,Noroeste,Baja California,No especificado,,GRUPO SOL DEL GOLFO SA DE CV,PL/4306/EXP/ES/2015,,22.95,27.55,
2026-08-24,Norte,Chihuahua,Cuauhtémoc,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/4305/EXP/ES/2015,,23.99,27.49,26.90
2026-08-24,Norte,Chihuahua,Cuauhtémoc,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/4304/EXP/ES/2015,,23.59,27.49,27.00
2026-08-24,Occidente,Michoacán,Tepalcatepec,,SUPERSERVICIO TORRES SA DE CV,PL/4303/EXP/ES/2015,,23.99,29.99,26.85
2026-08-24,Noreste,Tamaulipas,Altamira,,E S EL BARQUITO SA DE CV,PL/4302/EXP/ES/2015,,23.19,27.49,27.00
2026-08-24,Occidente,Zacatecas,Miguel Auza,,PETER GUENTHER WALL,PL/4301/EXP/ES/2015,,23.99,28.58,27.20
2026-08-24,Centro,Hidalgo,Ahuazotepec,,SERVICIO RIVERA SOSA SA DE CV,PL/4300/EXP/ES/2015,,23.79,27.94,26.98
2026-08-24,Centro,México,No especificado,,PETROMAX SA DE CV,PL/430/EXP/ES/2015,,23.99,29.99,26.99
2026-08-24,Norte,Chihuahua,Cuauhtémoc,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/4299/EXP/ES/2015,,23.99,27.49,27.00
2026-08-24,Occidente,Jalisco,Tlajomulco de Zúñiga,,GAS VAGA SA DE CV,PL/4298/EXP/ES/2015,,22.99,26.99,27.99
2026-08-24,Occidente,Guanajuato,León,,ESTACION DE SERVICIO PUERTA GRANDE S DE RL DE CV,PL/4297/EXP/ES/2015,,23.99,29.99,27.00
2026-08-24,Occidente,Michoacán,Morelia,,AUTO SERVICIO EL DURAZNO SA DE CV,PL/4296/EXP/ES/2015,,23.99,28.68,26.99
2026-08-24,Sur,Oaxaca,Unión Hidalgo,,JUAN REGALADO MARTINEZ,PL/4295/EXP/ES/2015,,23.90,,27.00
2026-08-24,Noreste,Nuevo León,Monterrey,,GAS HUINALA SA DE CV,PL/4294/EXP/ES/2015,,23.59,28.29,
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO CAYACO SA DE CV,PL/4293/EXP/ES/2015,,22.95,28.59,26.99
2026-08-24,Noreste,Tamaulipas,Ciudad Madero,,SERVICIOS GASOLINEROS SANCHEZ JUAREZ SA DE CV,PL/4292/EXP/ES/2015,,23.60,27.20,27.00
2026-08-24,Noreste,Coahuila,No especificado,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/4291/EXP/ES/2015,,23.99,29.49,26.99
2026-08-24,Noroeste,Sinaloa,Angostura,,SERVICIO MASCAREÑO SA DE CV,PL/4290/EXP/ES/2015,,24.00,29.49,27.00
2026-08-24,Noreste,Tamaulipas,Reynosa,,PETROMAX SA DE CV,PL/429/EXP/ES/2015,,21.29,24.99,
2026-08-24,Sur,Guerrero,Acapulco de Juárez,,SERVICIO LLANO LARGO SA DE CV,PL/4289/EXP/ES/2015,,22.59,28.59,26.99
2026-08-24,Centro,Puebla,Palmar de Bravo,,SERVICIOS TURISTICOS ENRIQUEZ SA DE CV,PL/4288/EXP/ES/2015,,23.99,28.19,27.00
2026-08-24,Sur,Guerrero,No especificado,,MULLER Y ASOCIADOS SA DE CV,PL/4287/EXP/ES/2015,,23.78,28.39,26.99
2026-08-24,Occidente,Jalisco,Puerto Vallarta,,DISTRIBUIDORA Y COMERCIALIZADORA MERCANTIL DEL OCCIDENTE SA DE CV,PL/4286/EXP/ES/2015,,24.88,29.99,
2026-08-24,Noreste,Coahuila,Monclova,,MINERVA LOPEZ DAVILA,PL/4285/EXP/ES/2015,,23.95,28.95,
2026-08-24,Noreste,San Luis Potosí,Catorce,,PAULA BANDA GAITAN,PL/4283/EXP/ES/2015,,24.00,,27.00
2026-08-24,Occidente,Jalisco,Jamay,,GASOLINERA CASILLAS S DE RL DE CV,PL/4282/EXP/ES/2015,,23.48,28.88,26.77
2026-08-24,Noroeste,Baja California Sur,No especificado,,MARTHA ALICIA DE LA O RODRIGUEZ,PL/4281/EXP/ES/2015,,23.50,28.15,
2026-08-24,Golfo,Veracruz,Coatepec,,COMBUSTIBLES Y LUBRICANTES LAS LOMAS SA DE CV,PL/4280/EXP/ES/2015,,23.99,,27.00
2026-08-24,Noreste,Nuevo León,Apodaca,,PETROMAX SA DE CV,PL/428/EXP/ES/2015,,24.49,29.99,
